KRZAST	KSTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	POVOLANI	BYDLISTEN	BYDLISTEK	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
7	41	30	Marta	Sedláková			71	účetní	Borohrádek	576131	99	20	A	13		N	0	0	F	2000	20
7	41	31	Marta	Šmídová			64	provozní chemik	Hradec Králové	569810	20	20	A	12		N	0	0	F	2000	20
7	41	32	Zdeněk	Knytl			40	truhlář	Králíky	570192	99	20	A	70		N	0	0	M	2000	20
7	41	33	Jarmila	Novotná			72	úřednice	Trutnov	579025	20	20	A	49		N	0	0	F	2000	20
7	41	34	Jitka	Tomsová			47	kuchařka	Hradec Králové	569810	20	20	A	58		N	0	0	F	2000	20
7	41	35	František	Novák			66	tělových. instruktor	Hradec Králové	569810	20	20	A	7		N	0	0	M	2000	20
7	41	36	Libuše	Kopecká			48	dělnice	Teplice nad Metují	574538	20	20	A	54		N	0	0	F	2000	20
7	41	37	Bohumil	Skalička			74	živnostník	Hradec Králové	569810	20	20	A	10		N	0	0	M	2000	20
7	41	38	Jana	Teichmannová			56	dělnice	Malé Svatoňovice	579513	20	20	A	71		N	0	0	F	2000	20
7	41	39	Jiří	Herzog			65	technik	Rychnov nad Kněžnou	576069	99	20	A	22		N	0	0	M	2000	20
7	41	40	Zora	Čihulová			75	zdravotní sestra	Hradec Králové	569810	20	20	A	37		N	0	0	F	2000	20
7	41	41	Vladimír	Binar			66	důlní technik	Trutnov	579025	20	20	A	88		N	0	0	M	2000	20
7	41	42	Naděžda	Lachmanová			38	prodavačka	Česká Skalice	573990	99	20	A	60		N	0	0	F	2000	20
7	41	43	Vladimír	Smutný	JUDr.		76	právník	Hradec Králové	569810	20	20	A	44		N	0	0	M	2000	20
7	41	44	Jaroslava	Berková			62	poštovní úřednice	Velké Svatoňovice	579785	20	20	A	29		N	0	0	F	2000	20
7	41	45	Václav	Toms			77	kabaretiér	Hradec Králové	569810	99	20	A	25		N	0	0	M	2000	20
7	41	46	Marcela	Mintálová			43	prodavačka	Jičín	572659	20	20	A	47		N	0	0	F	2000	20
7	41	47	Marie	Šuranská			57	zdravotní sestra	Hradec Králové	569810	99	20	A	46		N	0	0	F	2000	20
7	41	48	Jiřina	Sirůčková			62	úřednice	Rychnov nad Kněžnou	576069	99	20	A	26		N	0	0	F	2000	20
7	41	49	Květuše	Vokounová			70	prodavačka	Hradec Králové	569810	20	20	A	11		N	0	0	F	2000	20
7	41	50	Anna	Jezberová			63	švadlena	Hradec Králové	569810	20	20	A	19		N	0	0	F	2000	20
8	3	1	Michal	Rabas	Ing.		36	přednosta OkÚ	Pardubice	555134	53	53	A	4736	13.59	A	1	0	M	2000	53
8	3	2	Jan	Čulík			59	starosta m. Chocně	Choceň	580350	53	53	A	2883	0	A	2	0	M	2000	53
8	3	3	Josef	Janeček	Ing.		43	přednosta OkÚ	Litomyšl	578347	53	53	A	1763	0	A	3	0	M	2000	53
8	3	4	Marie	Málková			45	starostka Slatiňan	Slatiňany	572268	53	53	A	1676	0	A	4	0	F	2000	53
8	3	5	Ladislav	Libý	Ing.		47	starosta m. Chrudimi	Chrudim	571164	53	53	A	1434	0	A	5	0	M	2000	53
8	3	6	Jiří	Čepelka			47	starosta Ústí n/Orl.	Ústí nad Orlicí	579891	53	53	A	1715	0	A	6	0	M	2000	53
8	3	7	Petr	Morávek	Ing.		46	živnostník	Břehy	574805	53	53	A	687	0	A	7	0	M	2000	53
8	3	8	Milan	Stejný			54	majitel stav. firmy	Moravská Třebová	578444	53	53	A	332	0	A	8	0	M	2000	53
8	3	9	Jaroslav	Klodner	RNDr.		47	ředitel Obch. akadem	Svitavy	577731	53	53	A	781	0	A	9	0	M	2000	53
8	3	10	Jiří	Stříteský	Ing.		57	primátor m. Pardubic	Pardubice	555134	53	53	A	2886	0	A	10	0	M	2000	53
8	3	11	Václav	Jozefy	Ing.	CSc.	66	ekonom	Chrudim	571164	53	53	A	944	0	A	11	0	M	2000	53
8	3	12	Jan	Kolomý			52	technik	Lanškroun	580511	53	53	A	712	0	A	12	0	M	2000	53
8	3	13	Jaromír	Vacek	Ing.		33	technik	Studené	580996	53	53	A	299	0	N	0	1	M	2000	53
8	3	14	Jaroslav	Štorek			60	ředitel Domova důch.	Hlinsko	571393	53	53	A	530	0	N	0	2	M	2000	53
8	3	15	Zbyněk	Bakeš			45	starosta Moravan	Moravany	575399	53	53	A	412	0	N	0	3	M	2000	53
8	3	16	Jindřich	Nádvorník	Ing.		37	generální ředitel	Vysoké Mýto	581186	53	53	A	633	0	N	0	4	M	2000	53
8	3	17	Vladimír	Novotný	Mgr.		56	ředitel zákl. školy	Litomyšl	578347	53	53	A	550	0	N	0	5	M	2000	53
8	3	18	Vojtěch	Němeček	MUDr.		52	primář dětského odd.	Chrudim	571164	53	53	A	1277	0	N	0	6	M	2000	53
8	3	19	Václav	Stříteský	Ing.		54	geodet	Pardubice	555134	53	53	A	1240	0	N	0	7	M	2000	53
8	3	20	Zdeněk	Lang	Ing.		67	stavební technik	Česká Třebová	580031	53	53	A	733	0	N	0	8	M	2000	53
8	3	21	Antonín	Hurt			51	podnikatel	Litomyšl	578347	53	53	A	371	0	N	0	9	M	2000	53
8	3	22	Olga	Fritscherová	Ing.		41	středošk. profesorka	Heřmanův Městec	571385	53	53	A	353	0	N	0	10	F	2000	53
8	3	23	Tomáš	Vlasák	Ing.		39	konsultant	Pardubice	555134	53	53	A	644	0	N	0	11	M	2000	53
8	3	24	Josef	Kuběnka			50	ředitel Domova důch.	Červená Voda	580015	53	53	A	261	0	N	0	12	M	2000	53
8	3	25	Pavel	Kropáček	MUDr.		43	chirurg	Hlinsko	571393	99	53	A	718	0	N	0	13	M	2000	53
8	3	26	Jana	Smetanová	Mgr.		40	ředitelka zákl.školy	Pardubice	555134	53	53	A	345	0	N	0	14	F	2000	53
8	3	27	Patrik	Bičovský	Bc.		30	podnikatel	Městečko Trnávka	578380	53	53	A	191	0	N	0	15	M	2000	53
8	3	28	Oldřich	Kolomý	RNDr.		54	technik	Rudoltice	580848	53	53	A	313	0	N	0	16	M	2000	53
8	3	29	Ladislav	Könyü			44	podnikatel	Litomyšl	578347	53	53	A	204	0	N	0	17	M	2000	53
8	3	30	Tomáš	Vagenknecht			38	starosta m. Chrasti	Chrast	571539	53	53	A	428	0	N	0	18	M	2000	53
8	3	31	Zuzana	Zlesáková	Ing.		37	učitelka	Pardubice	555134	53	53	A	360	0	N	0	19	F	2000	53
8	3	32	Ivo	Toman	Ing.		34	ved. referátu OkÚ	Choceň	580350	53	53	A	459	0	N	0	20	M	2000	53
8	3	33	Luděk	Pinta	Mgr.		31	úředník Komerční ban	Hlinsko	571393	53	53	A	291	0	N	0	21	M	2000	53
8	3	34	Petra	Nacu	Ing.		29	architekt	Pardubice	555134	53	53	A	401	0	N	0	22	F	2000	53
8	3	35	Monika	Carbová	RNDr.		41	učitelka	Ústí nad Orlicí	579891	53	53	A	542	0	N	0	23	F	2000	53
8	3	36	Jiří	Jelínek			42	podnikatel	Kunčina	578282	53	53	A	134	0	N	0	24	M	2000	53
8	3	37	Jaroslav	Kňava			45	podnikatel	Pardubice	555134	53	53	A	346	0	N	0	25	M	2000	53
8	3	38	Vladimír	Škvrňák			37	majitel stav. firmy	Nasavrky	571911	53	53	A	96	0	N	0	26	M	2000	53
8	3	39	Milan	Kšára	Ing.		56	ředitel školsk.úřadu	Třebovice	581071	53	53	A	195	0	N	0	27	M	2000	53
8	3	40	Alexandr	Krejčíř	Ing.		40	podnikatel	Pardubice	555134	53	53	A	159	0	N	0	28	M	2000	53
8	3	41	Jaroslav	Šváb	Ing.		38	spolumajitel tiskárn	Hlinsko	571393	53	53	A	272	0	N	0	29	M	2000	53
8	3	42	František	Kroul			64	důchodce	Rudoltice	580848	53	53	A	64	0	N	0	30	M	2000	53
8	3	43	Drahomíra	Koschatová			45	projektant	Moravská Třebová	578444	53	53	A	182	0	N	0	31	F	2000	53
8	3	44	Magda	Lukášová	PharmDr.		47	majitelka lékárny	Chrudim	571164	53	53	A	473	0	N	0	32	F	2000	53
8	3	45	Simeon	Karamazov	Dr. Ing.		36	vysokoškolský učitel	Pardubice	555134	53	53	A	390	0	N	0	33	M	2000	53
8	3	46	Josef	Lenoch			25	student	Sloupnice	580325	53	53	A	319	0	N	0	34	M	2000	53
8	3	47	Pavel	Nevečeřal			48	podnikatel	Pardubice	555134	53	53	A	143	0	N	0	35	M	2000	53
8	3	48	Jan	Pospíšil			38	vedoucí skladu	Vraclav	581151	53	53	A	79	0	N	0	36	M	2000	53
8	3	49	Milan	Šatný	Mgr.		57	učitel	Svitavy	577731	53	53	A	153	0	N	0	37	M	2000	53
8	3	50	Bohuslava	Štouračová	Ing.		60	ekonomka	Pardubice	555134	53	53	A	63	0	N	0	38	F	2000	53
8	4	1	Naděžda	Hubáčková			52	starostka	Rybitví	575593	88	88	A	305		N	0	0	F	2000	88
8	4	2	Miloslav	Valenta	PaedDr.		41	soc. kurátor pro ml.	Pardubice	555134	88	88	A	330		N	0	0	M	2000	88
8	4	3	Stanislav	Menšík			60	ředitel ZŠ	Svitavy	577731	2	88	A	199		N	0	0	M	2000	88
8	4	4	František	Čech			55	zástupce starosty	Česká Třebová	580031	99	88	A	340		N	0	0	M	2000	88
8	4	5	Miroslav	Beránek			34	starosta	Čepí	574864	99	88	A	322		N	0	0	M	2000	88
8	4	6	Stanislav	Tichý			60	starosta	Dřenice	504301	99	88	A	90		N	0	0	M	2000	88
8	4	7	Jana	Jiráňová	Ing.		37	vývojový pracovník	Hrádek	547972	99	88	A	249		N	0	0	F	2000	88
8	4	8	Pavel	Vrátil			52	starosta	Staré Hradiště	575704	99	88	A	231		N	0	0	M	2000	88
8	4	9	Zdeněk	Rosák			62	akademický sochař	Choceň	580350	99	88	A	262		N	0	0	M	2000	88
8	4	10	Jiří	Kolář			42	likvidátor poj.udál.	Sezemice	575640	99	88	A	193		N	0	0	M	2000	88
8	4	11	Jiří	Kosel			45	starosta	Horní Ředice	575011	99	88	A	241		N	0	0	M	2000	88
8	4	12	Oldřich	Doležal			35	technik	Pardubice	555134	88	88	A	118		N	0	0	M	2000	88
8	4	13	Petr	Ryška			53	podnikatel	Vysoké Mýto	581186	92	88	A	172		N	0	0	M	2000	88
8	4	14	Jan	Kovář	Ing. Arch.		43	podnikatel	Pardubice	555134	99	88	A	99		N	0	0	M	2000	88
8	4	15	Eva	Bejšovcová			48	referent ŽP	Pardubice	555134	88	88	A	80		N	0	0	F	2000	88
8	4	16	Květa	Heřmánková			53	starostka	Voleč	575992	99	88	A	188		N	0	0	F	2000	88
8	4	17	Miroslav	Jech			35	podnikatel	Břehy	574805	99	88	A	52		N	0	0	M	2000	88
8	4	18	Jan	Petraš			51	zástupce starosty	Horní Jelení	574996	99	88	A	91		N	0	0	M	2000	88
8	4	19	Martin	Huňáček			31	starosta	Barchov	574724	99	88	A	117		N	0	0	M	2000	88
8	4	20	Jaroslava	Farská			47	plavčí mistr	Pardubice	555134	88	88	A	84		N	0	0	F	2000	88
8	4	21	Miroslav	Havránek			50	starosta	Dolany	574902	99	88	A	62		N	0	0	M	2000	88
8	4	22	Jiří	Halíř			52	starosta	Dašice	574899	99	88	A	112		N	0	0	M	2000	88
8	4	23	Josef	Vlastník			56	starosta	Kostěnice	575232	99	88	A	48		N	0	0	M	2000	88
8	4	24	Miloš	Holeček			41	opravář televizorů	Pardubice	555134	99	88	A	66		N	0	0	M	2000	88
8	4	25	Oldřich	Kmoníček			46	soustružník	Voleč	575992	99	88	A	68		N	0	0	M	2000	88
8	4	26	Zdeněk	Vašák	Ing.		35	soudní znalec	Pardubice	555134	88	88	A	111		N	0	0	M	2000	88
8	4	27	Robert	Chutic	Ing.		50	starosta	Zdechovice	576026	99	88	A	73		N	0	0	M	2000	88
8	4	28	Jiří	Dědič			35	elektrotechnik	Pardubice	555134	99	88	A	46		N	0	0	M	2000	88
8	4	29	Jaroslava	Píšová			42	starostka	Chvojenec	575089	99	88	A	170		N	0	0	F	2000	88
8	4	30	Gabriel	Pešek			29	technik	Pardubice	555134	99	88	A	81		N	0	0	M	2000	88
8	4	31	Václav	Kalousek			50	starosta	Újezd u Přelouče	575909	99	88	A	84		N	0	0	M	2000	88
8	4	32	František	Kropáček			59	energetik	Pardubice	555134	99	88	A	27		N	0	0	M	2000	88
8	4	33	Bohuslav	Kopecký			50	starosta	Sezemice	575640	99	88	A	330		N	0	0	M	2000	88
8	4	34	Petr	Dastlík			47	ředitel obl. pobočky	Pardubice	555134	88	88	A	34		N	0	0	M	2000	88
8	4	35	Miloš	Steklý			57	starosta	Sopřeč	575666	99	88	A	111		N	0	0	M	2000	88
8	4	36	Aleš	Matrka	Mgr.		46	lékárník	Pardubice	555134	99	88	A	95		N	0	0	M	2000	88
8	4	37	Vladimír	Merunka			48	fotograf	Pardubice	555134	99	88	A	61		N	0	0	M	2000	88
8	4	38	Josef	Čermák			66	starosta	Jezbořice	575143	99	88	A	95		N	0	0	M	2000	88
8	4	39	Vlastimil	Bičík			29	hudebník	Pardubice	555134	99	88	A	122		N	0	0	M	2000	88
8	4	40	Josef	Pavelka			45	chemik	Pardubice	555134	99	88	A	35		N	0	0	M	2000	88
8	4	41	Eva	Klosová			64	starostka	Mikulovice	575372	99	88	A	107		N	0	0	F	2000	88
8	4	42	Zdeněk	Filipi			40	živnostník	Vysoké Mýto	581186	92	88	A	105		N	0	0	M	2000	88
8	4	43	Jaroslav	Bouška			53	živnostník	Vysoké Mýto	581186	92	88	A	96		N	0	0	M	2000	88
8	4	44	Milan	Tlučhoř			46	starosta	Kladruby nad Labem	575178	99	88	A	91		N	0	0	M	2000	88
8	4	45	Milena	Sobotková			44	živnostník	Vysoké Mýto	581186	92	88	A	99		N	0	0	F	2000	88
8	4	46	Vladislav	Steinfeld	RNDr.		50	farmaceut	Vysoké Mýto	581186	92	88	A	135		N	0	0	M	2000	88
8	4	47	Zdeněk	Culka			61	živnostník	Vysoké Mýto	581186	92	88	A	100		N	0	0	M	2000	88
8	4	48	Jan	Filip			30	podnikatel	Pardubice	555134	99	88	A	59		N	0	0	M	2000	88
8	8	1	Jan	Tomášek			48	konzultant, obn.venk	Pardubice	555134	101	101	A	162		N	0	0	M	2000	101
8	8	2	Jaroslava	Žáková			36	starostka	Vrbatův Kostelec	572535	99	101	A	252		N	0	0	F	2000	101
8	8	3	Vendulka	Růžičková			52	inženýr urbanista	Pardubice	555134	99	101	A	88		N	0	0	F	2000	101
8	8	4	Oto	Beran			42	zem. inženýr, mechan	Česká Třebová	580031	101	101	A	274		N	0	0	M	2000	101
8	8	5	Ladislav	Kacálek			62	starosta	Libchavy	580147	99	101	A	349		N	0	0	M	2000	101
8	8	6	Josef	Kadlec			41	zem. inženýr, obch.	Nedvězí	578452	101	101	A	87		N	0	0	M	2000	101
8	8	7	Stanislav	Valenta			49	technik, strojař	Pardubice	555134	99	101	A	36		N	0	0	M	2000	101
8	8	8	Zdeněk	Dostál			36	zem. inž., ředitel	Mostek	580660	99	101	A	189		N	0	0	M	2000	101
8	8	9	Jiří	Pokorný			46	projektant, starosta	Hroubovice	571504	99	101	A	76		N	0	0	M	2000	101
8	8	10	Marcela	Jičínská			54	turistický průvodce	Pardubice	555134	101	101	A	32		N	0	0	F	2000	101
8	8	11	Vlastimil	Kubín			53	technolog, inv.důch.	Jaroměřice	578151	99	101	A	22		N	0	0	M	2000	101
8	8	12	Marie	Mašínová			40	administrativní prac	Chrast	571539	99	101	A	54		N	0	0	F	2000	101
8	8	13	Stanislav	Mottl			48	zem. inž., ekonom	Letohrad	580538	99	101	A	188		N	0	0	M	2000	101
8	8	14	Marie	Luxová			52	sam. hosp. zemědělec	Litomyšl	578347	99	101	A	169		N	0	0	F	2000	101
8	8	15	Jana	Rácová			45	manikérka	Pardubice	555134	99	101	A	22		N	0	0	F	2000	101
8	8	16	Jiří	Horáček			39	podnikatel, dopravce	Horka	571466	101	101	A	64		N	0	0	M	2000	101
8	8	17	Jiří	Tmej			50	inženýr projektant	Litomyšl	578347	99	101	A	75		N	0	0	M	2000	101
8	8	18	Bohuslav	Halva			50	starosta	Dlouhá Třebová	548014	99	101	A	176		N	0	0	M	2000	101
8	8	19	Vladislav	Fajt			49	zemědělský inženýr	Ústí nad Orlicí	579891	99	101	A	205		N	0	0	M	2000	101
8	8	20	Vladislav	Ambrozek			52	starosta	Třebařov	578908	99	101	A	80		N	0	0	M	2000	101
8	8	21	Jiří	Slavík			27	podnikatel	Sobětuchy	572276	99	101	A	74		N	0	0	M	2000	101
8	8	22	Milan	Lédl			39	zem. inž., ekonom	Vrbatův Kostelec	572535	99	101	A	112		N	0	0	M	2000	101
8	8	23	Josef	Hejduk			62	zem. inž., důchodce	Vojtěchov	572501	99	101	A	60		N	0	0	M	2000	101
8	8	24	Jiří	Ročňák			45	starosta	Tisovec	572381	99	101	A	86		N	0	0	M	2000	101
8	8	25	Alena	Bochnová			41	technička	Kostěnice	575232	101	101	A	26		N	0	0	F	2000	101
8	8	26	Jan	Fišer			47	skladník	Skuteč	572241	99	101	A	64		N	0	0	M	2000	101
8	8	27	Alfréd	Kohoutek			67	důchodce	Libchavy	580147	101	101	A	186		N	0	0	M	2000	101
8	8	28	Petr	Koukal			32	automechanik	Jaroměřice	578151	99	101	A	38		N	0	0	M	2000	101
8	8	29	Iva	Košťálová			38	ekonom, účetní	Pardubice	555134	101	101	A	28		N	0	0	F	2000	101
8	8	30	Stanislava	Plíšková			52	sam. hosp. zemědělec	Vysočina	572551	99	101	A	103		N	0	0	F	2000	101
8	8	31	Bohuslav	Šafář			53	agronom	Vysoké Mýto	581186	99	101	A	84		N	0	0	M	2000	101
8	8	32	Bronislav	Macek			30	podnikatel	Jaroměřice	578151	99	101	A	22		N	0	0	M	2000	101
8	8	33	Hana	Novotná			41	finanční poradce	Horka	571466	99	101	A	51		N	0	0	F	2000	101
8	8	34	Libuše	Houhová			43	účetní	Chrudim	571164	99	101	A	48		N	0	0	F	2000	101
8	8	35	Martin	Langer			21	prodavač	Ústí nad Orlicí	579891	99	101	A	139		N	0	0	M	2000	101
8	8	36	Libuše	Jindřichovská			26	kuchařka	Hlinsko	571393	99	101	A	86		N	0	0	F	2000	101
8	8	37	Taťána	Filipi			33	sam. hosp. zemědělec	Ctětín	571253	99	101	A	99		N	0	0	F	2000	101
8	8	38	Halina	Hanková			51	keramička	Tisovec	572381	99	101	A	32		N	0	0	F	2000	101
8	8	39	Stanislav	Zeman			60	důchodce	Ústí nad Orlicí	579891	99	101	A	55		N	0	0	M	2000	101
8	8	40	Jiří	Horák			28	automechanik	Vrbatův Kostelec	572535	99	101	A	78		N	0	0	M	2000	101
8	8	41	Jaroslav	Podroužek			54	invalidní důchodce	Chrudim	571164	99	101	A	25		N	0	0	M	2000	101
8	8	42	Miloslav	Dalecký			36	strážný	Prosetín	572098	99	101	A	37		N	0	0	M	2000	101
8	8	43	Marie	Zelenková			59	důchodkyně	Miřetice	571831	99	101	A	19		N	0	0	F	2000	101
8	8	44	Luboš	Malina			19	obchodník	Miřetice	571831	99	101	A	59		N	0	0	M	2000	101
8	8	45	Pavel	Tomášek			19	farmář	Vrbatův Kostelec	572535	101	101	A	106		N	0	0	M	2000	101
8	12	1	Roman	Línek	Ing.		37	ved. reg. rozv. OkÚ	Pardubice	555134	1	1	A	5128	12.3	A	1	0	M	2000	208
8	12	2	Miroslav	Brýdl	Ing.		59	starosta	Litomyšl	578347	102	102	A	5028	12.06	A	2	0	M	2000	208
8	12	3	Ondřej	Kudrnáč	Ing.		46	přednosta OkÚ	Chrudim	571164	99	102	A	3747	0	A	3	0	M	2000	208
8	12	4	Jiří	Kubínek	Ing.		44	zástupce starosty	Česká Třebová	580031	1	1	A	3856	0	A	4	0	M	2000	208
8	12	5	Jan	Karel	Mgr.		56	podnikatel	Pardubice	555134	81	81	A	540	0	A	5	0	M	2000	208
8	12	6	Vladimír	Bláha	Mgr.		47	vrchní šk. inspektor	Pardubice	555134	13	13	A	693	0	A	6	0	M	2000	208
8	12	7	Květoslava	Jeníčková	Ing.		54	starostka	Lázně Bohdaneč	574767	102	102	A	1403	0	A	7	0	F	2000	208
8	12	8	Miloslav	Macela	Bc.		30	zástupce starosty	Chrudim	571164	1	1	A	3020	0	A	8	0	M	2000	208
8	12	9	Petr	Šilar	Ing.		44	starosta	Letohrad	580538	102	102	A	3194	0	A	9	0	M	2000	208
8	12	10	Josef	Jílek	Ing.		36	analytik-programátor	Moravská Třebová	578444	1	1	A	1900	0	A	10	0	M	2000	208
8	12	11	Miloslav	Chvátil			52	starosta	Žamberk	581259	99	102	A	2078	0	A	11	0	M	2000	208
8	12	12	Pavel	Hurych	Ing.		59	technik	Pardubice	555134	102	102	A	446	0	A	12	0	M	2000	208
8	12	13	Miroslav	Mareš	Ing.		34	obchodní ředitel	Pardubice	555134	13	13	A	499	0	A	13	0	M	2000	208
8	12	14	Ladislav	Maixner	Doc. Ing.	CSc.	59	starosta	Lanškroun	580511	99	1	A	2438	0	A	14	0	M	2000	208
8	12	15	Tomáš	Kopecký	Mgr.		35	středoškolský učitel	Luže	571776	102	102	A	756	0	A	15	0	M	2000	208
8	12	16	Josef	Jebousek			53	starosta	Řetová	580872	81	81	A	733	0	N	0	1	M	2000	208
8	12	17	Václav	Kotlár			42	podnikatel	Svitavy	577731	1	1	A	711	0	N	0	2	M	2000	208
8	12	18	Josef	Kladivo	Ing.		45	starosta	Dolní Újezd	577995	102	102	A	1700	0	N	0	3	M	2000	208
8	12	19	Jiří	Hyksa			51	starosta	Luže	571776	1	1	A	1072	0	N	0	4	M	2000	208
8	12	20	Luděk	Ryba	MUDr.		41	lékař	Choceň	580350	99	102	A	1127	0	N	0	5	M	2000	208
8	12	21	Petr	Tomšů	Ing.		36	ekonom	Pardubice	555134	1	1	A	662	0	N	0	6	M	2000	208
8	12	22	Jiří	Ciboch	Ing.		54	daňový poradce	Moravská Třebová	578444	99	102	A	272	0	N	0	7	M	2000	208
8	12	23	Jan	Slabý	Ing.		28	technik	Hlinsko	571393	81	81	A	842	0	N	0	8	M	2000	208
8	12	24	Bohumír	Šumský	Mgr.		55	ředitel školy	Dašice	574899	13	13	A	214	0	N	0	9	M	2000	208
8	12	25	Bedřich	Gloser			63	pedagog	Polička	578576	1	1	A	863	0	N	0	10	M	2000	208
8	12	26	Robert	Vokáč	Ing.		42	starosta	Hlinsko	571393	99	102	A	1485	0	N	0	11	M	2000	208
8	12	27	Ladislav	Tóth	Ing.		38	zástupce starosty	Králíky	580481	1	1	A	848	0	N	0	12	M	2000	208
8	12	28	Libor	Slezák	Ing.	CSc.	47	technik	Pardubice	555134	102	102	A	650	0	N	0	13	M	2000	208
8	12	29	Hana	Demlová	Ing.		57	ekonom	Pardubice	555134	1	1	A	779	0	N	0	14	F	2000	208
8	12	30	Ivan	Blažek	Bc.		24	student	Nasavrky	571911	102	102	A	465	0	N	0	15	M	2000	208
8	12	31	Pavel	Šotola	Ing.		30	vedoucí odd. OkÚ	Hlinsko	571393	1	1	A	1115	0	N	0	16	M	2000	208
8	12	32	Rostislav	Šmahel			61	náměstek primátora	Pardubice	555134	102	102	A	312	0	N	0	17	M	2000	208
8	12	33	Karel	Rothschein	Ing.		40	starosta	Osík	578509	1	1	A	1341	0	N	0	18	M	2000	208
8	12	34	Vít	Češka	Mgr.		37	starosta	Polička	578576	99	13	A	640	0	N	0	19	M	2000	208
8	12	35	Pavel	Zářecký	Ing.		51	podnikatel	Žamberk	581259	1	1	A	977	0	N	0	20	M	2000	208
8	12	36	Karel	Vohník			57	lesník	Záchlumí	581208	81	81	A	212	0	N	0	21	M	2000	208
8	12	37	Pavel	Starý	Ing.		35	revírník Lesů ČR	Běstvina	571181	1	1	A	436	0	N	0	22	M	2000	208
8	12	38	Milan	Blaha	RNDr.		45	podnikatel	Moravská Třebová	578444	102	102	A	160	0	N	0	23	M	2000	208
8	12	39	Radomil	Kašpar			35	ředitel ZUŠ	Litomyšl	578347	1	1	A	952	0	N	0	24	M	2000	208
8	12	40	Ivana	Beránková	Mgr.		50	právnička	Ústí nad Orlicí	579891	102	102	A	354	0	N	0	25	F	2000	208
8	12	41	Miloslav	Švec			43	strojvedoucí ČD	Leština	571695	1	1	A	259	0	N	0	26	M	2000	208
8	12	42	Ladislav	Koudelka	Doc. Ing.	DrSc.	58	vysokoškolský učitel	Pardubice	555134	102	102	A	351	0	N	0	27	M	2000	208
8	12	43	Václav	Jiruška			56	strojní mechanik	Hnátnice	580261	1	1	A	220	0	N	0	28	M	2000	208
8	12	44	Josef	Kovář	Ing.		50	informatik	Chrudim	571164	102	102	A	263	0	N	0	29	M	2000	208
8	12	45	Iva	Vinařová			49	starostka	Dolní Roveň	574911	1	1	A	353	0	N	0	30	F	2000	208
8	12	46	Miroslav	Sychra			50	fotograf	Svitavy	577731	102	102	A	159	0	N	0	31	M	2000	208
8	12	47	František	Matúšů			55	zástupce starosty	Sezemice	575640	1	1	A	128	0	N	0	32	M	2000	208
8	12	48	Miroslav	Meduna			58	technik	Pardubice	555134	81	81	A	65	0	N	0	33	M	2000	208
8	12	49	Jiří	Pírko	Ing.		41	podnikatel	Choceň	580350	102	102	A	158	0	N	0	34	M	2000	208
8	12	50	Vojtěch	Arnošt			32	podnikatel	Pardubice	555134	13	13	A	83	0	N	0	35	M	2000	208
8	20	1	Karel	Škarka	Mgr.		54	zástupce starosty	Ústí nad Orlicí	579891	99	103	A	595	0	A	1	0	M	2000	265
8	20	2	Vít	Vavřina	Ing.		54	ředitel mez. letiště	Pardubice	555134	99	103	A	580	0	A	2	0	M	2000	265
8	20	3	Dag	Hrubý	RNDr.		52	ředitel gymnázia	Jevíčko	578193	99	103	A	506	0	N	0	1	M	2000	265
8	20	4	František	Novotný			58	starosta	Třemošnice	572411	99	103	A	476	0	N	0	2	M	2000	265
8	20	5	Jiří	Pásek			67	starosta	Česká Třebová	580031	99	5	A	362	0	N	0	3	M	2000	265
8	20	6	Milan	Pösl	Mgr.		38	zást. řed. odb.školy	Pardubice	555134	99	103	A	259	0	N	0	4	M	2000	265
8	20	7	František	Pleskot			52	kamenický technik	Heřmanův Městec	571385	99	103	A	245	0	N	0	5	M	2000	265
8	20	8	Václav	Koukal			54	zástupce starosty	Svitavy	577731	99	103	A	702	0	N	0	6	M	2000	265
8	20	9	Jaroslav	Karlík			46	mistr odb. výchovy	Lanškroun	580511	5	5	A	286	0	N	0	7	M	2000	265
8	20	10	Jiří	Poříz			49	ředitel měst.policie	Přelouč	575500	99	103	A	159	0	N	0	8	M	2000	265
8	20	11	Tomáš	Janecký			60	podnikatel	Litomyšl	578347	99	103	A	141	0	N	0	9	M	2000	265
8	20	12	Petr	Řezníček	Mgr.		49	zástupce starosty	Chrudim	571164	99	103	A	474	0	N	0	10	M	2000	265
8	20	13	Jiří	Černý	Ing.		48	soukromý zemědělec	Slatiňany	572268	99	103	A	166	0	N	0	11	M	2000	265
8	20	14	Jiří	Zelenda			48	podnikatel	Polička	578576	99	103	A	103	0	N	0	12	M	2000	265
8	20	15	Jiří	Bureš	Ing.		36	ved.Ekocentra PALETA	Čeperka	574856	99	103	A	209	0	N	0	13	M	2000	265
8	20	16	Vladimír	Boštík			41	starosta, podnikatel	Vraclav	581151	99	103	A	115	0	N	0	14	M	2000	265
8	20	17	Oldřich	Vaněk	MUDr.		48	soukromý lékař	Březová nad Svitavou	505145	5	5	A	391	0	N	0	15	M	2000	265
8	20	18	Petr	Váňa	Ing.		39	ředitel DMP a.s.	Pardubice	555134	99	103	A	193	0	N	0	16	M	2000	265
