ESTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	STATOBCAN	POVOLANI	BYDLISTEN	BYDLISTEK	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
16	9	Jan	Drbohlav	Ing.		56	CZ	novinář	Praha	1	99	153	A	66	0	N	0	0	M	2004	153
16	10	Petr	Černík			54	CZ	technik	Bílina	567451	99	153	A	92	0	N	0	0	M	2004	153
16	11	Bohumil	Šuléř			60	CZ	živnostník	Kroměříž	588296	153	153	A	49	0	N	0	0	M	2004	153
16	12	Michal	Moravec			29	CZ	podnikatel	Jirkov	563099	153	153	A	90	0	N	0	0	M	2004	153
16	13	Vladimír	Pelák			48	CZ	řidič	Nýřany	559300	153	153	A	138	0	N	0	0	M	2004	153
16	14	Mária	Sedliská			50	CZ	laborantka	Brandýs nad Orlicí	579947	153	153	A	47	0	N	0	0	F	2004	153
16	15	Ivan	Šrotýř			54	CZ	řidič	Jičín	572659	153	153	A	102	0	N	0	0	M	2004	153
16	16	Kamil	Kubín			26	CZ	bezpečnostní pracovník	Stružná	555592	153	153	A	55	0	N	0	0	M	2004	153
16	17	Jozef	Révay			57	CZ	mechanik	Kadaň	563102	99	153	A	65	0	N	0	0	M	2004	153
16	18	Lenka	Pavlíčková			25	CZ	obchodní asistentka	Praha	1	99	153	A	107	0	N	0	0	F	2004	153
16	19	Blanka	Karbašová			50	CZ	vedoucí obchodu	Kadaň	563102	99	153	A	69	0	N	0	0	F	2004	153
16	20	Alena	Kotábová			23	CZ	studentka	Kadaň	563102	99	153	A	64	0	N	0	0	F	2004	153
17	1	Pavla	Netušilová	Mgr.		40	CZ	profesorka jazyků	Olomouc	500496	99	159	A	236	0	N	0	0	F	2004	159
17	2	Marta	Chovancová	JUDr.	LL.M.	46	CZ	právník	Praha	1	99	159	A	113	0	N	0	0	F	2004	159
17	3	Aleš	Eliáš	Ing.		52	CZ	informatik	Ostrava	4	159	159	A	89	0	N	0	0	M	2004	159
17	4	Helena	Kynčlová	Bc.		50	CZ	kontrolor	Benešov	529303	99	159	A	38	0	N	0	0	F	2004	159
17	5	Magdalena	Senczaková	PhDr.		55	CZ	profesorka jazyků	Olomouc	500496	99	159	A	97	0	N	0	0	F	2004	159
17	6	Miroslav	Hudeček			42	CZ	důstojník v záloze	Služovice	510297	99	159	A	37	0	N	0	0	M	2004	159
17	7	Roman	Jelínek	MUDr.		48	CZ	lékař	Kopřivnice	599565	99	159	A	106	0	N	0	0	M	2004	159
17	8	Jan	Heglas			50	CZ	personalista	Olomouc	500496	159	159	A	37	0	N	0	0	M	2004	159
17	9	Václav	Blažek			57	CZ	strojvedoucí	Bruntál	597180	99	159	A	82	0	N	0	0	M	2004	159
17	10	Jaroslav	Moureček	Ing.		45	CZ	informatik	Ostrava	4	99	159	A	46	0	N	0	0	M	2004	159
17	11	Petr	Šach			56	CZ	vedoucí prodejny	Praha	1	99	159	A	11	0	N	0	0	M	2004	159
17	12	Pavol	Valko			64	CZ	důstojník ve výslužbě	Ostrava	4	99	159	A	10	0	N	0	0	M	2004	159
17	13	Zdeněk	Svoboda			55	CZ	podnikatel	Komořany	593168	99	159	A	18	0	N	0	0	M	2004	159
17	14	Zdeněk	Kučírek			48	CZ	vedoucí prodejny	Světlá nad Sázavou	569569	99	159	A	28	0	N	0	0	M	2004	159
17	15	Pavel	Procházka			61	CZ	stavební technik	Horka nad Moravou	502545	99	159	A	25	0	N	0	0	M	2004	159
17	16	Miroslav	Ivan			38	CZ	mzdový účetní	Štěpánov	505161	99	159	A	61	0	N	0	0	M	2004	159
17	17	Zdena	Kučírková			37	CZ	v domácnosti	Jihlava	586846	99	159	A	21	0	N	0	0	F	2004	159
18	1	Jaroslav	Hutka			57	CZ	písničkář	Praha	1	99	140	A	2833	0	N	0	0	M	2004	140
18	2	Jiří	Dědeček			51	CZ	písničkář, básník, překladatel	Praha	1	99	140	A	2323	0	N	0	0	Muž - Jiří Dědeček	2004	140
18	3	Kurt	Gebauer			62	CZ	sochař	Praha	1	99	140	A	760	0	N	0	0	M	2004	140
19	1	Pavel	Dohnal	Ing.		43	CZ	podnikatel	Hluk	592170	99	82	A	824	0	N	0	0	M	2004	312
19	2	Jiří	Pernes	PhDr.		55	CZ	spisovatel, historik	Brno	3	83	83	A	773	0	N	0	0	M	2004	312
19	3	Yvona	Šabacká	Ing.		27	CZ	vědecký pracovník-asist. VŠE	Brno	3	99	82	A	624	0	N	0	0	F	2004	312
19	4	Drahomír	Nosek	JUDr.		48	CZ	starosta obce Hevlín	Hevlín	594032	83	83	A	212	0	N	0	0	M	2004	312
19	5	Jiří	Novotný			26	CZ	student, místopředseda MoDS	Bohdalice-Pavlovice	592901	82	82	A	221	0	N	0	0	M	2004	312
19	6	Marie	Fojtová	RNDr.		47	CZ	správce počítačové sítě	Brno	3	99	83	A	224	0	N	0	0	F	2004	312
19	7	Karel	Holomek	Ing.		67	CZ	předseda Spol. Romů na Moravě	Brno	3	99	82	A	90	0	N	0	0	M	2004	312
19	8	František	Novotný			50	CZ	podnikatel	Hodonín	547794	83	83	A	143	0	N	0	0	M	2004	312
19	9	Karel	Kříž			53	CZ	podnikatel	Břeclav	584291	83	83	A	73	0	N	0	0	M	2004	312
19	10	Josef	Pecl	Ing.	CSc.	63	CZ	publicista	Brno	3	99	83	A	89	0	N	0	0	M	2004	312
19	11	Zdeněk	Polák			49	CZ	obchodní referent	Pohořelice	584801	99	82	A	75	0	N	0	0	M	2004	312
19	12	Jiří	Adámek	PhDr.		64	CZ	historik, archivář	Brno	3	83	83	A	119	0	N	0	0	M	2004	312
19	13	Milan	Salaš	PhDr.	CSc.	47	CZ	archeolog Moravs. zemsk. muzea	Brno	3	99	82	A	154	0	N	0	0	M	2004	312
19	14	Jiří	Čížek			33	CZ	podnikatel	Pohořelice	584801	83	83	A	83	0	N	0	0	M	2004	312
19	15	Ivo	Filouš	MUDr.		42	CZ	lékař	Blansko	581283	82	82	A	184	0	N	0	0	M	2004	312
19	16	Rostislav	Eigner			55	CZ	podnikatel	Modřice	583391	99	83	A	11	0	N	0	0	M	2004	312
19	17	Robert	Keprt	Mgr.		36	CZ	historik	Brno	3	82	82	A	81	0	N	0	0	M	2004	312
19	18	Antonín	Pantůček	MVDr.		61	CZ	veterinární lékař	Brno	3	99	83	A	46	0	N	0	0	M	2004	312
19	19	Roman	Želonka			33	CZ	technolog	Havířov	555088	83	83	A	75	0	N	0	0	M	2004	312
19	20	Pavel	Hrůza	Ing. arch.		52	CZ	architekt	Tišnov	584002	82	82	A	50	0	N	0	0	M	2004	312
19	21	Milan	Černocký			67	CZ	místostarosta MČBrno-Vinohrady	Brno	3	83	83	A	24	0	N	0	0	M	2004	312
19	22	František	Žák			51	CZ	manažer	Jeseník	536385	82	82	A	74	0	N	0	0	M	2004	312
19	23	Jan	Smejkal	doc. Ing.	CSc.	67	CZ	podnikatel	Brno	3	83	83	A	27	0	N	0	0	M	2004	312
19	24	Miroslav	Vavřík			60	CZ	podnikatel	Pohořelice	584801	82	82	A	32	0	N	0	0	M	2004	312
19	25	Augustin	Štika			60	CZ	technik	Kobylí	584568	83	83	A	35	0	N	0	0	M	2004	312
19	26	Richard	Němeček	Ing.		40	CZ	podnikatel	Brno	3	82	82	A	34	0	N	0	0	M	2004	312
19	27	Václav	Novák			70	CZ	podnikatel	Adamov	531367	83	83	A	13	0	N	0	0	M	2004	312
19	28	Zdeněk	Gába			32	CZ	strojvedoucí ČD	Šumperk	523704	82	82	A	114	0	N	0	0	M	2004	312
19	29	Josef	Havel	Ing.		71	CZ	statik	Brno	3	83	83	A	22	0	N	0	0	M	2004	312
20	1	Zuzana	Roithová	MUDr.	MBA.	51	CZ	senátorka	Praha	1	1	1	A	52166	23.35	A	1	0	F	2004	1
20	2	Jan	Březina	Ing.		50	CZ	hejtman	Uničov	505587	1	1	A	27854	12.46	A	2	0	M	2004	1
20	3	Pavel	Jajtner	Ing.		56	CZ	diplomat	Přibyslav	574368	1	1	A	24529	10.98	N	0	1	M	2004	1
20	4	David	Macek	Mgr.		27	CZ	sociolog	Brno	3	1	1	A	10389	0	N	0	4	M	2004	1
20	5	Vilém	Holáň	RNDr.		65	CZ	politik a diplomat	Ostrava	4	1	1	A	12254	5.48	N	0	3	M	2004	1
20	6	Ondřej	Benešík		B.B.S.	27	CZ	odbor.prac. pro zahr.vztahy	Strání	592617	1	1	A	8340	0	N	0	5	M	2004	1
20	7	Boris	Keuzberg	Doc. MUDr.	CSc.	54	CZ	přednosta kliniky	Plzeň	2	1	1	A	2715	0	N	0	6	M	2004	1
20	8	Jiří	Karas	JUDr. Ing.		61	CZ	poslanec	Třebíč	590266	1	1	A	22748	10.18	N	0	2	M	2004	1
20	9	Pavel	Svoboda	Doc. JUDr.	D.E.A.	42	CZ	vysokoškolský učitel	Praha	1	1	1	A	3123	0	N	0	7	M	2004	1
20	10	Ondřej	Novák	Prof. Ing.	CSc.	48	CZ	vysokoškolský učitel	Liberec	563889	1	1	A	1506	0	N	0	8	M	2004	1
20	11	Jaroslav	Košut	RNDr.	CSc.,MBA.	43	CZ	ekonomický poradce	Praha	1	1	1	A	606	0	N	0	9	M	2004	1
20	12	Ivo	Kaplán	Ing.		43	CZ	finanční poradce	Praha	1	1	1	A	297	0	N	0	10	M	2004	1
20	13	František	Havíř	Ing.		47	CZ	starosta	Rousínov	593559	1	1	A	761	0	N	0	11	M	2004	1
20	14	Lenka	Klumparová	Mgr.		27	CZ	pedagogická pracovnice	Česká Třebová	580031	99	1	A	845	0	N	0	12	F	2004	1
20	15	Václav	Horák	Ing.		43	CZ	manažer projektů EU	Šlapanice	583952	1	1	A	1150	0	N	0	13	M	2004	1
20	16	Adéla	Parkanová			26	CZ	studující	Sezimovo Ústí	553069	99	1	A	1444	0	N	0	14	F	2004	1
20	17	Vít	Černý	Bc.		27	CZ	překladatel	Třebíč	590266	1	1	A	1078	0	N	0	15	M	2004	1
20	18	Pavla	Andrejkivová			58	CZ	ředitelka Charity	Karlovy Vary	554961	1	1	A	837	0	N	0	16	F	2004	1
20	19	Milan	Pekárek			45	CZ	podnikatel	Teplice	567442	1	1	A	294	0	N	0	17	M	2004	1
20	20	Petr	Elšík	Mgr.		27	CZ	právník	Olomouc	500496	1	1	A	818	0	N	0	18	M	2004	1
20	21	Vladimír	Gelnar	Ing.		53	CZ	ředitel pro projekty EU	Ostrava	4	1	1	A	672	0	N	0	19	M	2004	1
20	22	Lubomír	Ligas			41	CZ	majitel a prov.souk.uměl.školy	Bzenec	586081	1	1	A	282	0	N	0	20	M	2004	1
20	23	Pavel	Šustr	Ing.		49	CZ	státní úředník	Nové Město na Moravě	596230	1	1	A	495	0	N	0	21	M	2004	1
20	24	Lýdia	Říhová	PhDr.	PhD.	55	CZ	státní úřednice	Praha	1	1	1	A	96	0	N	0	22	F	2004	1
20	25	Pavla	Tůmová	RNDr.		30	CZ	vědecká pracovnice	Praha	1	1	1	A	181	0	N	0	23	F	2004	1
20	26	Jaroslav	Lobkowicz	Ing.		61	CZ	poslanec	Plzeň	2	1	1	A	2019	0	N	0	24	M	2004	1
20	27	Zdeněk	Bezecný	Mgr.	PhD.	32	CZ	vědecký pracovník	České Budějovice	544256	1	1	A	349	0	N	0	25	M	2004	1
20	28	Vladimíra	Rattayová	PaedDr.		59	CZ	středoškolská učitelka	Praha	1	1	1	A	104	0	N	0	26	F	2004	1
20	29	Martin	Machů	Ing.		25	CZ	studující	Benátky	569861	1	1	A	234	0	N	0	27	M	2004	1
20	30	Ivan	Drábek	MUDr.		57	CZ	ředitel léčebny	Opava	505927	1	1	A	767	0	N	0	28	M	2004	1
20	31	Václava	Zelenková			42	CZ	místostarostka	Račiněves	565491	1	1	A	150	0	N	0	29	F	2004	1
20	32	Daniel	Kroupa	Mgr.		55	CZ	vysokoškolský učitel	Praha	1	99	1	A	5333	0	N	0	30	M	2004	1
21	1	Petr	Cibulka			53	CZ	nezáv.novinář, polit.analytik	Praha	1	98	98	A	9635	0	N	0	0	M	2004	98
21	2	Miloslava	Jebavá	PhDr.		51	CZ	VŠ učitelka, překladatelka	Jilemnice	577197	98	98	A	2862	0	N	0	0	F	2004	98
21	3	Jaroslav	Schnirch	Ing.		52	CZ	živnostník, inform.analytik	Liberec	563889	98	98	A	306	0	N	0	0	M	2004	98
21	4	Martin	Novotný			41	CZ	překladatel a tlumočník angl.	Praha	1	98	98	A	426	0	N	0	0	M	2004	98
21	5	František	Kazilovský			47	CZ	technik, informační analytik	Lázně Bohdaneč	574767	98	98	A	90	0	N	0	0	M	2004	98
21	6	Antonín	Zejda			53	CZ	finanční analytik a poradce PB	Třebíč	590266	98	98	A	144	0	N	0	0	M	2004	98
21	7	Petr	Lukáček			45	CZ	podnikatel	Mladé Buky	579548	98	98	A	80	0	N	0	0	M	2004	98
21	8	Václav	Dědeček			50	CZ	živnostník	Černilov	569917	98	98	A	47	0	N	0	0	M	2004	98
21	9	Miroslav	Chaloupka			62	CZ	živnostník	Broumov	541401	98	98	A	55	0	N	0	0	M	2004	98
21	10	Miroslav	Roubínek			29	CZ	počítačový programátor	Karlovy Vary	554961	98	98	A	276	0	N	0	0	M	2004	98
21	11	Karel	Přibyl			68	CZ	živnostník	Hronov	574082	98	98	A	27	0	N	0	0	M	2004	98
21	12	Jozef	Matulay			61	CZ	informační analytik PB	Karlovy Vary	554961	98	98	A	25	0	N	0	0	M	2004	98
21	13	Vladimír	Procházka			62	CZ	OSVČ, občanský aktivista	Dobříš	540111	98	98	A	38	0	N	0	0	M	2004	98
21	14	Jan	Sedlák			60	CZ	hudebník, výtvarník	Praha	1	98	98	A	56	0	N	0	0	M	2004	98
21	15	Libuše	Kožíšková			48	CZ	obchodní zástupce	Jihlava	586846	98	98	A	31	0	N	0	0	F	2004	98
21	16	Michal	Novotný			54	CZ	konstruktér	Jablonec nad Nisou	563510	98	98	A	52	0	N	0	0	M	2004	98
21	17	Vladimír	Bartoň			59	CZ	grafik - sítotiskař	Vysoké nad Jizerou	577693	98	98	A	20	0	N	0	0	M	2004	98
21	18	Milan	Rejthar			58	CZ	živnostník	Písečná	580775	98	98	A	48	0	N	0	0	M	2004	98
21	19	Jan	Hraba	Ing.		62	CZ	spec. na sděl. a inf. technol.	Prostějov	589250	98	98	A	26	0	N	0	0	M	2004	98
21	20	Jindřich	Myslivec			54	CZ	zaměstnanec	Havlíčkův Brod	568414	98	98	A	24	0	N	0	0	M	2004	98
21	22	Edita	Matysková			32	CZ	technik	Trutnov	579025	98	98	A	69	0	N	0	0	F	2004	98
21	23	Josef	Kosina			47	CZ	živnostník	Mladé Buky	579548	98	98	A	16	0	N	0	0	M	2004	98
21	24	Milan Miki	Pešula			44	CZ	živnostník	Kladno	532053	98	98	A	24	0	N	0	0	M	2004	98
21	25	Josef	Friedl			60	CZ	zemědělský technik	Šumperk	523704	98	98	A	26	0	N	0	0	M	2004	98
21	26	Pavel	Polách			46	CZ	technik	Jeseník	536385	98	98	A	33	0	N	0	0	M	2004	98
21	27	Ivan	Krametbauer			55	CZ	technik	Jablonec nad Nisou	563510	98	98	A	17	0	N	0	0	M	2004	98
21	28	Jitka	Černá			63	CZ	vlakvedoucí	Žatec	566985	98	98	A	23	0	N	0	0	F	2004	98
21	29	Dobroslav	Málek			56	CZ	zaměstnanec	Teplice nad Metují	574538	98	98	A	11	0	N	0	0	M	2004	98
21	30	Marie	Zelená			41	CZ	přadlena	Otovice	537969	98	98	A	71	0	N	0	0	F	2004	98
22	1	Petr	Hannig	Mgr.		58	CZ	skladatel a producent	Praha	1	137	137	A	800	0	N	0	0	M	2004	137
22	2	Ivan	Slavický			26	CZ	podnikatel	Opava	505927	99	137	A	204	0	N	0	0	M	2004	137
22	3	Eva	Burdová	JUDr.		52	CZ	advokát	Brno	3	99	137	A	209	0	N	0	0	F	2004	137
22	4	Gabriela	Khollová	Ing.		26	CZ	ekonom	Karlovy Vary	554961	99	137	A	207	0	N	0	0	F	2004	137
22	5	Marek	Dobrodinský	Ing.		42	CZ	hudebník a bavič	Praha	1	99	137	A	523	0	N	0	0	M	2004	137
22	6	Alena	Půlpánová			48	CZ	podnikatelka	Olomouc	500496	99	137	A	67	0	N	0	0	F	2004	137
22	7	Jiří	Golembiewski			53	CZ	podnikatel	Praha	1	99	137	A	19	0	N	0	0	M	2004	137
22	8	Pavel	Běleš	MUDr.		62	CZ	lékař a homeopat	Praha	1	99	137	A	218	0	N	0	0	M	2004	137
22	9	Gabriela	Dousková			33	CZ	koordinátor mezinárod. vztahů	Praha	1	99	137	A	137	0	N	0	0	F	2004	137
22	10	Otto	Novotný			24	CZ	správce obecního majetku	Jindřichovice p.Smr.	564133	99	137	A	87	0	N	0	0	M	2004	137
22	11	Otakar	Maňas	MUDr.		51	CZ	lékař	Praha	1	99	137	A	139	0	N	0	0	M	2004	137
22	12	Jitka	Patřičná			35	CZ	fotografka	Pardubice	555134	137	137	A	88	0	N	0	0	F	2004	137
22	13	Jan	Spěváček			59	CZ	léčitel	Proboštov	567787	99	137	A	75	0	N	0	0	M	2004	137
22	14	Kateřina	Růžičková			24	CZ	herečka	Praha	1	99	137	A	99	0	N	0	0	F	2004	137
22	15	Vlastimil	Čáp	Mgr.		63	CZ	důchodce	Stránka	531731	99	137	A	46	0	N	0	0	M	2004	137
22	16	Dana	Faitová	Ing.		44	CZ	programátorka	Plzeň	2	99	137	A	69	0	N	0	0	F	2004	137
22	17	Petr	Karlík			50	CZ	živnostník	Chodouny	564923	137	137	A	47	0	N	0	0	M	2004	137
22	18	Ludmila	Urbánková			51	CZ	realitní makléř	Ústí nad Labem	554804	99	137	A	36	0	N	0	0	F	2004	137
22	19	Zdeněk	Obhlídal			51	CZ	manager	Jihlava	586846	137	137	A	42	0	N	0	0	M	2004	137
22	20	Hana	Křížová			47	CZ	fyzioterapeut	České Budějovice	544256	99	137	A	45	0	N	0	0	F	2004	137
22	21	Stanislav	Frydrych			36	CZ	mistr výroby	Ratiboř	507784	99	137	A	18	0	N	0	0	M	2004	137
22	22	Hana	Krásenská			51	CZ	pedagog volného času	Volanice	573761	99	137	A	18	0	N	0	0	F	2004	137
22	23	Stanislav	Bartoň			49	CZ	živnostník	Telč	588024	99	137	A	19	0	N	0	0	M	2004	137
22	24	Mária	Vavrincová			35	CZ	finanční poradce a účetní	Havířov	555088	99	137	A	17	0	N	0	0	F	2004	137
22	25	Zdislav	Růžička			54	CZ	knihkupec	Praha	1	99	137	A	9	0	N	0	0	M	2004	137
22	26	Ivana	Kejhová			30	CZ	ekonom	Praha	1	137	137	A	20	0	N	0	0	F	2004	137
22	27	Jindřich	Procházka			47	CZ	živnostník	Praha	1	99	137	A	4	0	N	0	0	M	2004	137
22	28	Květa	Prouzová			27	CZ	auditor	Úpice	579777	99	137	A	28	0	N	0	0	F	2004	137
22	29	Pavel	Šolc	Ing.		59	CZ	stavební inženýr	Praha	1	99	137	A	17	0	N	0	0	M	2004	137
22	30	Radmila	Přibylská			33	CZ	úřednice	Ostrava	4	99	137	A	30	0	N	0	0	F	2004	137
22	31	Vladimír	Němec			56	CZ	živnostník	Praha	1	137	137	A	4	0	N	0	0	M	2004	137
22	32	Josef	Weisz			61	CZ	důchodce	Opava	505927	137	137	A	13	0	N	0	0	M	2004	137
23	1	Helena	Rögnerová	Ing.		49	CZ	senátorka PČR	Praha	1	99	102	A	10347	0	N	0	0	F	2004	313
23	2	Pavel	Svoboda	Ing.		35	CZ	poslanec PČR	Hovorčovice	538230	102	102	A	1351	0	N	0	0	M	2004	313
23	3	Jiřina	Nováková	RNDr.	CSc.	58	CZ	vědecká pracovnice	Praha	1	13	13	A	663	0	N	0	0	F	2004	313
23	4	Svatopluk	Karásek	ThMgr.		61	CZ	poslanec PČR	Praha	1	102	102	A	5369	0	N	0	0	M	2004	313
23	5	Tereza	Brdečková			47	CZ	spisovatelka	Praha	1	99	133	A	2276	0	N	0	0	F	2004	313
23	6	Josef	Szymeczek	Mgr.		30	CZ	historik	Nýdek	507091	99	102	A	1773	0	N	0	0	M	2004	313
23	7	Karel	Kühnl	JUDr.		49	CZ	poslanec PČR	Praha	1	102	102	A	6103	0	N	0	0	M	2004	313
23	8	Blanka	Misconiová	Bc.		48	CZ	prezidentka asoc. domácí péče	Praha	1	13	13	A	273	0	N	0	0	F	2004	313
23	9	Alena	Štěrbová	Mgr.		51	CZ	náměstkyně hejtm. kr. Vysočina	Humpolec	547999	102	102	A	221	0	N	0	0	F	2004	313
23	10	Martin	Stránský	MUDr.		47	CZ	lékař	Praha	1	99	133	A	676	0	N	0	0	M	2004	313
23	11	Karel	Schwarzenberg			66	CZ	lesník	Sýkořice	542466	99	13	A	5944	0	N	0	0	M	2004	313
23	12	Soňa	Paukrtová	Mgr.		54	CZ	senátorka PČR	Jablonec nad Nisou	563510	99	102	A	331	0	N	0	0	F	2004	313
23	13	Milan	Hamerský	Mgr.		31	CZ	vydavatel	Brno	3	138	138	A	127	0	N	0	0	M	2004	313
23	14	Kateřina	Lusk Poslední			32	CZ	publicistka	Praha	1	133	133	A	121	0	N	0	0	F	2004	313
23	15	Miroslav	Brýdl	Ing.		63	CZ	náměstek hejtm. Pardub. kraje	Litomyšl	578347	102	102	A	365	0	N	0	0	M	2004	313
23	16	Ilja	Kašík	Ing.	CSc.	52	CZ	radní Jihomoravského kraje	Brno	3	102	102	A	157	0	N	0	0	M	2004	313
23	17	Jarmila	Číhalová	MUDr.		43	CZ	lékařka	Kroměříž	588296	102	102	A	127	0	N	0	0	F	2004	313
23	18	Antonín	Podzimek			55	CZ	náměstek hejtm. Středočes. kr.	Sedlec-Prčice	530573	102	102	A	285	0	N	0	0	M	2004	313
23	19	Luboš	Polanský	Ing. Arch.		31	CZ	architekt	Most	567027	102	102	A	51	0	N	0	0	M	2004	313
23	20	Jaroslav	Vácha	Ing.		49	CZ	náměstek hejtm. Královéhr. kr.	Hořice	572926	102	102	A	74	0	N	0	0	M	2004	313
23	21	Jiří Miroslav	Knedlík			54	CZ	místostarosta města Aš	Aš	554499	102	102	A	74	0	N	0	0	M	2004	313
23	22	Pavel	Hříbek			36	CZ	evangelický duchovní	Praha	1	99	102	A	250	0	N	0	0	M	2004	313
23	23	Martina	Šourková	JUDr.		31	CZ	právnička	Praha	1	102	102	A	100	0	N	0	0	F	2004	313
23	24	František	Gábor			34	CZ	radní Libereckého kraje	Liberec	563889	102	102	A	93	0	N	0	0	M	2004	313
23	25	Pavel	Weiss			24	CZ	asistent senátora PČR	Kadaň	563102	138	138	A	24	0	N	0	0	M	2004	313
23	26	Jakub	Cháb	PhDr.		40	CZ	ředitel jazykové školy	Praha	1	13	13	A	58	0	N	0	0	M	2004	313
23	27	Tomáš	Křiklán	MUDr.		48	CZ	lékař	Dolní Bělá	558796	102	102	A	84	0	N	0	0	M	2004	313
23	28	Zbyněk	Šorm	Ing.		51	CZ	radní Středočeského kraje	Jílové u Prahy	539333	102	102	A	84	0	N	0	0	M	2004	313
23	29	Zdeněk	Čáp			49	CZ	ekonom	České Budějovice	544256	102	102	A	45	0	N	0	0	M	2004	313
23	30	Petr	Matějů	Doc. PhDr.	PhD.	53	CZ	sociolog	Praha	1	99	133	A	246	0	N	0	0	M	2004	313
23	31	Josef	Brož			38	CZ	publicista	Praha	1	99	133	A	28	0	N	0	0	M	2004	313
23	32	Jiří	Lobkowicz	Ing.	lic. oec. HSG.	48	CZ	ekonom	Praha	1	133	133	A	632	0	N	0	0	M	2004	313
24	1	Miloslav	Ransdorf	PhDr.	CSc.	51	CZ	poslanec Parlamentu ČR	Praha	1	47	47	A	142444	30.12	A	1	0	M	2004	47
24	2	Vladimír	Remek	Ing.		55	CZ	ved. obchod. úseku zast. úřadu	Praha	1	99	47	A	85272	18.03	A	2	0	M	2004	47
24	3	Jaromír	Kohlíček	Ing.	CSc.	51	CZ	poslanec Parlamentu ČR	Teplice	567442	47	47	A	9338	0	A	3	0	M	2004	47
24	4	Jiří	Maštálka	MUDr.		48	CZ	poslanec Parlamentu ČR	Plzeň	2	47	47	A	13317	0	A	4	0	M	2004	47
24	5	Věra	Flasarová	RSDr. Ing.		51	CZ	instruktorka	Ostrava	4	47	47	A	8711	0	A	5	0	F	2004	47
24	6	Franz	Stros			60	DE	novinář Daniel Strož	Plasy	559351	99	47	A	1808	0	A	6	0	F	2004	47
24	7	Zdeněk	Klanica	Doc. PhDr.	DrSc.	65	CZ	vědecký pracovník	Brno	3	47	47	A	7990	0	N	0	1	M	2004	47
24	8	Alena	Svobodová	Doc. PhDr.	CSc.	56	CZ	středoškolská učitelka	Turnov	577626	47	47	A	5043	0	N	0	2	F	2004	47
24	9	Stanislav	Fischer	Ing.	CSc.	67	CZ	důchodce	Ledce	532533	47	47	A	1439	0	N	0	3	M	2004	47
24	10	Zdeněk	Štefek	Ing.		29	CZ	odborný pracovník	Buštěhrad	532169	47	47	A	2890	0	N	0	4	M	2004	47
24	11	Hassan	Charfo	Doc. Ing.	DrSc.	60	CZ	vedoucí mezinárodního oddělení	Praha	1	47	47	A	1140	0	N	0	5	M	2004	47
24	12	Josef	Morávek			54	CZ	pracovník tiskového oddělení	Praha	1	47	47	A	669	0	N	0	6	M	2004	47
24	13	Peter Rainhard	Schuster			24	CZ	studující vysoké školy	Brno	3	47	47	A	1964	0	N	0	7	M	2004	47
24	14	Pavel	Hojda	Ing.		51	CZ	poslanec Parlamentu ČR	Cheb	554481	47	47	A	1397	0	N	0	8	M	2004	47
24	15	Stanislav	Suja	JUDr.		63	CZ	pracovník mezinárod. oddělení	Praha	1	47	47	A	481	0	N	0	9	M	2004	47
24	16	Stanislav	Holubec	PhDr.		25	CZ	interní doktorant	Hradec Králové	569810	47	47	A	1602	0	N	0	10	M	2004	47
24	17	Kateřina	Konečná	Bc.		23	CZ	poslankyně Parlamentu ČR	Starý Jičín	599905	99	47	A	3066	0	N	0	11	F	2004	47
24	18	Miroslav	Prokeš	RNDr.		56	CZ	podnikatel	Praha	1	47	47	A	386	0	N	0	12	M	2004	47
24	19	Vlastislav	Antolák	Mgr.		62	CZ	poslanec Parlamentu ČR	Vsetín	541630	47	47	A	533	0	N	0	13	M	2004	47
24	20	Václav	Jumr	JUDr.		69	CZ	důchodce	Praha	1	47	47	A	500	0	N	0	14	M	2004	47
24	21	Jaroslava	Cardová	PaedDr.		50	CZ	učitelka	Olomouc	500496	47	47	A	1260	0	N	0	15	F	2004	47
24	22	Ivan	Nadberežný	Mgr.		52	CZ	podnikatel	České Budějovice	544256	47	47	A	389	0	N	0	16	M	2004	47
24	23	Jan	Minář	Doc. RNDr.	DrSc.	68	CZ	důchodce	Praha	1	99	47	A	230	0	N	0	17	M	2004	47
24	24	René	David	Ing.		44	CZ	ekonom	Praha	1	47	47	A	991	0	N	0	18	M	2004	47
24	25	Hana	Svobodová	Mgr.		36	CZ	pracovnice tiskového oddělení	Most	567027	47	47	A	1069	0	N	0	19	F	2004	47
24	26	Pavel	Poláček	Ing.	CSc.	65	CZ	středoškolský učitel	Praha	1	99	47	A	150	0	N	0	20	M	2004	47
24	27	Svatomír	Recman	RSDr. Ing.		51	CZ	poslanec Parlamentu ČR	Frýdek-Místek	598003	47	47	A	1353	0	N	0	21	M	2004	47
24	28	Vladimír	Klofáč	PhDr.		51	CZ	podnikatel	Praha	1	47	47	A	150	0	N	0	22	M	2004	47
24	29	Petra	Nováková	Ing.		28	CZ	obchodní referentka	Maletín	540366	99	47	A	613	0	N	0	23	F	2004	47
24	30	Jiří	Otradovský	Ing.		34	CZ	obchodní manažer	Praha	1	47	47	A	171	0	N	0	24	M	2004	47
