KRZAST	KSTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	POVOLANI	BYDLISTEN	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
10	53	67	Sabina	Strakoňová			50	vedoucí obchodů Nadace Veronica	Brno	99	5	A						F	2024	1665
10	53	68	Jaroslav	Řezník	Ing.		41	manažer, místopředseda spolku OpenAlt	Brno	99	5	A						M	2024	1665
10	53	69	Inka	Koutná	Bc.		28	obchodní analytička a logistická koordinátorka	Velké Pavlovice	5	5	A						F	2024	1665
10	57	1	Petra	Rédová Fajmonová		BSc.	48	vedoucí sestra specialistka	Brno	99	143	A						F	2024	1659
10	57	2	Martin	Říha			55	specialista - rozpočtář staveb	Brno	47	47	A						M	2024	1659
10	57	3	Jan	Žaloudík	prof. MUDr.	CSc.	70	lékař - chirurg a onkolog	Ježkovice	99	759	A						M	2024	1659
10	57	4	Bohumil	Smutný	Ing.		45	manažer Mikroregionu Ivančicko	Ivančice	47	47	A						M	2024	1659
10	57	5	Monika	Gaszczyková			55	provozní	Znojmo	1221	1221	A						F	2024	1659
10	57	6	Martin	Novosad	Ing.		56	jednatel společnosti	Brno	99	143	A						M	2024	1659
10	57	7	Zbyněk	Pilař	Bc.		51	vedoucí oddělení informatiky	Brno	99	143	A						M	2024	1659
10	57	8	Ivo	Pojezný	Mgr.		63	pedagog	Kyjov	47	47	A						M	2024	1659
10	57	9	Zdeněk	Koudelka	Ing. arch.		68	architekt	Bučovice	47	47	A						M	2024	1659
10	57	10	Lucie	Zajícová			61	jednatelka firmy	Brno	99	1221	A						F	2024	1659
10	57	11	Michal	Ševčík			38	osoba samostatně výdělečně činná, místopředseda České strany národně sociální	Brno	2	2	A						M	2024	1659
10	57	12	Jana	Fialová			59	terapeutka	Brno	99	2	A						F	2024	1659
10	57	13	David	Moos	Bc.		42	informatik	Brno	99	143	A						M	2024	1659
10	57	14	Vilém	Ožana	Mgr.		57	pedagog	Brno	99	47	A						M	2024	1659
10	57	15	Zdeněk	Šaray			48	dělník	Znojmo	99	1221	A						M	2024	1659
10	57	16	Vojtěch	Jedlička			45	právník	Mikulov	47	47	A						M	2024	1659
10	57	17	Andréa	Komárková			64	pokladní	Brno	99	1221	A						F	2024	1659
10	57	18	Marek	Šlapal	Mgr.		48	pedagog	Brno	99	143	A						M	2024	1659
10	57	19	Jana	Kratochvílová	Mgr.		41	osoba samostatně výdělečně činná	Vyškov	99	143	A						F	2024	1659
10	57	20	Radek	Boháček			40	osoba samostatně výdělečně činná v lesnictví	Křtiny	47	47	A						M	2024	1659
10	57	21	Pavel	Macek	Mgr.		56	obsluha technických zařízení	Znojmo	47	47	A						M	2024	1659
10	57	22	Petr	Pelán			57	zelinář	Znojmo	1221	1221	A						M	2024	1659
10	57	23	Vladimír	Frič			61	produktový manažer v elektrotechnice	Brno	2	2	A						M	2024	1659
10	57	24	Libor	Chládek	Ing.	BA	45	učitel vysoké školy	Brno	99	2	A						M	2024	1659
10	57	25	Lucie	Vodáčková	Bc.	DiS.	35	vychovatelka	Brno	99	143	A						F	2024	1659
10	57	26	Marie	Košuličová			65	důchodkyně	Šardice	47	47	A						F	2024	1659
10	57	27	Michaela	Rudická			39	úřednice	Znojmo	1221	1221	A						F	2024	1659
10	57	28	Kateřina	Stiglerová			45	pojišťovací poradkyně	Kostice	47	47	A						F	2024	1659
10	57	29	Světlana	Komarovová			45	osoba samostatně výdělečně činná	Hrabětice	99	1221	A						F	2024	1659
10	57	30	Petr	Skácel			78	důchodce	Rájec-Jestřebí	99	143	A						M	2024	1659
10	57	31	Petr	Štěpánek			46	železničář	Rousínov	99	143	A						M	2024	1659
10	57	32	Václav	Fišer	Ing.		62	technicko-hospodářský pracovník	Brno	47	47	A						M	2024	1659
10	57	33	Barbora	Fejfárková			49	skladnice	Hostěradice	47	47	A						F	2024	1659
10	57	34	Petr	Nikolai			52	čalouník	Dobšice	99	1221	A						M	2024	1659
10	57	35	Jana	Miháliková			72	osoba samostatně výdělečně činná - účetnictví	Rudice	2	2	A						F	2024	1659
10	57	36	Pavel	Vavroušek			44	celní deklarant	Brno	99	2	A						M	2024	1659
10	57	37	Dana	Chytilová			51	podnikatelka	Brno	99	143	A						F	2024	1659
10	57	38	Marie	Jakubcová	Ing.	Ph.D., MBA	43	účetní poradce	Klobouky u Brna	99	47	A						F	2024	1659
10	57	39	Šárka	Sochnová			34	zakladatelka komunitního centra	Šumná	99	1221	A						F	2024	1659
10	57	40	Jaroslava	Hrozková	Ing.		70	důchodkyně	Lovčičky	47	47	A						F	2024	1659
10	57	41	Danuše	Kružíková			74	důchodkyně	Hodonice	759	1221	A						F	2024	1659
10	57	42	Hana	Benešová			54	kuchařka	Brno	143	143	A						F	2024	1659
10	57	43	Helena	Sýkorová	JUDr.		69	právnička	Brno	47	47	A						F	2024	1659
10	57	44	Petr	Jaglarz			51	zdravotník - sanitář	Hrušovany nad Jevišovkou	47	47	A						M	2024	1659
10	57	45	Erika	Pelánová			53	osoba samostatně výdělečně činná - obchod	Znojmo	1221	1221	A						F	2024	1659
10	57	46	Antonín	Rajda	Ing.		75	důchodce	Kyjov	47	47	A						M	2024	1659
10	57	47	Tadeáš	Pláněk			21	mechanik a opravář zemědělských strojů	Znojmo	47	47	A						M	2024	1659
10	57	48	Jiřina	Kosíková			51	podnikatelka	Brno	99	143	A						F	2024	1659
10	57	49	Jiří	Hráček			38	pracovník České pošty	Brno	47	47	A						M	2024	1659
10	57	50	Žaneta	Skotáková			43	úřednice	Znojmo	99	1221	A						F	2024	1659
10	57	51	Stanislav	Šprtel	JUDr.		69	předseda okresního výboru Komunistické strany Čech a Moravy	Mikulov	47	47	A						M	2024	1659
10	57	52	Iva	Danielová			56	pečovatelka	Dolní Kounice	1221	1221	A						F	2024	1659
10	57	53	Jan	Procházka	Mgr.		69	důchodce	Brno	99	143	A						M	2024	1659
10	57	54	Andrea	Kučerová	Mgr.		46	ekonomická manažerka	Moravský Krumlov	99	143	A						F	2024	1659
10	57	55	Jaroslav	Škarvada	Ing.	Ph.D.	43	software engineer	Brno	99	47	A						M	2024	1659
10	57	56	Radovan	Hanzlovský	Mgr.		50	učitel odborných předmětů	Brno	47	47	A						M	2024	1659
10	57	57	Zdena	Fraňková			48	asistentka	Brno	1221	1221	A						F	2024	1659
10	57	58	Jana	Válková			64	důchodkyně	Šardice	759	47	A						F	2024	1659
10	57	59	Martin	Gajda			38	kuchař	Oslavany	47	47	A						M	2024	1659
10	57	60	Dušan	Reichmann			69	učitel	Břeclav	47	47	A						M	2024	1659
10	57	61	Jiří	Škaroupka			72	důchodce	Ráječko	47	47	A						M	2024	1659
10	57	62	Miroslav	Skoták			51	dělník	Znojmo	1221	1221	A						M	2024	1659
10	57	63	Marie	Knapová			65	důchodkyně	Brno	47	47	A						F	2024	1659
10	57	64	Petra	Beranová			42	instruktorka posilovny	Břeclav	99	143	A						F	2024	1659
10	57	65	Jiří	Fazor			54	invalidní důchodce	Brno	47	47	A						M	2024	1659
10	57	66	Ivan	Ostružka			56	lektor	Oslavany	47	47	A						M	2024	1659
10	57	67	Emil	Vítek			66	důchodce	Brno	47	47	A						M	2024	1659
10	57	68	Bronislav	Pánek			50	invalidní důchodce	Znojmo	47	47	A						M	2024	1659
10	57	69	Jana	Urbánková			63	důchodkyně	Brno	47	47	A						F	2024	1659
10	57	70	Ludvík	Hubicsák			56	elektromechanik	Brno	99	47	A						M	2024	1659
10	70	1	Břetislav	Štefan	Mgr.		46	starosta MČ Brno-Líšeň	Brno	7	7	A						M	2024	7
10	70	2	Petr	Šafařík			59	starosta MČ Brno-Kohoutovice v letech 2010-2021	Brno	7	7	A						M	2024	7
10	70	3	Vít	Rajtšlégr			57	starosta obce Ráječko	Ráječko	7	7	A						M	2024	7
10	70	4	Michal	Boudný	Bc.		45	starosta města Slavkov u Brna	Slavkov u Brna	7	7	A						M	2024	7
10	70	5	Libor	Rybka	Ing.		39	podnikatel v oboru telekomunikace, zastupitel města Ždánice	Ždánice	7	7	A						M	2024	7
10	70	6	David	Malinkovič	PhDr.		54	ředitel domova seniorů, zastupitel Jihomoravského kraje	Břeclav	7	7	A						M	2024	7
10	70	7	Jiří	Ides			43	starosta MČ Brno-Slatina	Brno	7	7	A						M	2024	7
10	70	8	Marek	Šeiner	Bc.		52	OSVČ, starosta obce Hostěradice v letech 2006-2018	Hostěradice	7	7	A						M	2024	7
10	70	9	Ivo	Bárek	Ing.		62	emeritní senátor, OSVČ	Vyškov	99	7	A						M	2024	7
10	70	10	Zdeněk	Wetter	MVDr.		59	starosta města Kunštát	Kunštát	7	7	A						M	2024	7
10	70	11	Blažena	Galiová			63	starostka obce Šardice	Šardice	99	7	A						F	2024	7
10	70	12	Marek	Viskot	Mgr.		41	starosta MČ Brno-Řečkovice a Mokrá Hora	Brno	7	7	A						M	2024	7
10	70	13	Pavel	Dvořáček	Mgr.		49	starosta městyse Lysice	Lysice	7	7	A						M	2024	7
10	70	14	Roman	Hanák	Bc.		40	starosta obce Kobeřice u Brna	Kobeřice u Brna	7	7	A						M	2024	7
10	70	15	Antonín	Mlejnek	Bc.		61	místostarosta obce Lovčice	Lovčice	7	7	A						M	2024	7
10	70	16	Václav	Matyáš	Ing.		63	starosta obce Vážany nad Litavou	Vážany nad Litavou	7	7	A						M	2024	7
10	70	17	Mirka	Wildmannová	Ing.	Ph.D., MBA	54	místostarostka MČ Brno-Černovice	Brno	7	7	A						F	2024	7
10	70	18	Ondřej	Hudec	Ing.		42	starosta městyse Ostrov u Macochy	Ostrov u Macochy	7	7	A						M	2024	7
10	70	19	Alena	Stejskalová	Mgr.		46	místostarostka MČ Brno-Líšeň	Brno	99	7	A						F	2024	7
10	70	20	Dušan	Horák			58	starosta obce Nížkovice	Nížkovice	99	7	A						M	2024	7
10	70	21	Zuzana	Brzobohatá	Ing. Bc.		62	členka Evropského hospodářského a sociálního výboru	Tišnov	7	7	A						F	2024	7
10	70	22	Štěpán	Ordoš			19	student	Cvrčovice	7	7	A						M	2024	7
10	70	23	Josef	Haluza	Mgr.		60	starosta MČ Brno-jih v letech 2018-2022	Brno	7	7	A						M	2024	7
10	70	24	Petr	Malach		DiS.	41	vedoucí pracovník, místostarosta města Boskovice v letech 2020-2022	Boskovice	7	7	A						M	2024	7
10	70	25	Michal	Kolařík	Bc.		36	místostarosta MČ Brno-Slatina	Brno	7	7	A						M	2024	7
10	70	26	Martin	Bartoš	Mgr.	MBA	46	starosta obce Lovčičky	Lovčičky	7	7	A						M	2024	7
10	70	27	Robert	Mančík			35	učitel odborného výcviku	Těmice	7	7	A						M	2024	7
10	70	28	Jaroslav	Válka	Ing.		62	včelař, místostarosta města Břeclavi v letech 2014-2019	Břeclav	7	7	A						M	2024	7
10	70	29	Milan	Hrdlička			58	místostarosta MČ Brno-Bohunice	Brno	7	7	A						M	2024	7
10	70	30	Daniela	Ottová			57	manažerka kvality, členka Rady města Letovice	Letovice	7	7	A						F	2024	7
10	70	31	Jiří	Oliva	JUDr.		47	právník, radní města Brna	Brno	7	7	A						M	2024	7
10	70	32	Zbyněk	Tureček	Mgr.		34	učitel	Mikulov	7	7	A						M	2024	7
10	70	33	Zdeněk	Gerstberger	Mgr.		32	právník	Veselí nad Moravou	7	7	A						M	2024	7
10	70	34	Zdeněk	Slavík	Mgr.		51	vedoucí oddělení, zastupitel MČ Brno-Kohoutovice	Brno	7	7	A						M	2024	7
10	70	35	Petr	Hájek	RNDr.		67	ředitel SPŠ Vyškov	Vyškov	7	7	A						M	2024	7
10	70	36	Michal	Souček	Mgr. Bc.		53	učitel, zastupitel města Blanska	Blansko	7	7	A						M	2024	7
10	70	37	Hana	Ferina	Bc.		36	krajská tajemnice SOCDEM	Brno	7	7	A						F	2024	7
10	70	38	Vendula	Andrlová			42	pečovatelka, zastupitelka města Slavkov u Brna	Slavkov u Brna	7	7	A						F	2024	7
10	70	39	Radmila	Vondráková	MUDr.		59	lékařka	Brno	7	7	A						F	2024	7
10	70	40	Bronislav	Hájek			53	logistik	Znojmo	7	7	A						M	2024	7
10	70	41	Markéta	Janíčková	MUDr.		59	lékařka, zastupitelka MČ Brno-Slatina	Brno	7	7	A						F	2024	7
10	70	42	Stanislav	Šindelka			53	starosta obce Šošůvka	Šošůvka	7	7	A						M	2024	7
10	70	43	Petr	Semrád	Mgr.		43	místostarosta MČ Brno-Slatina	Brno	7	7	A						M	2024	7
10	70	44	Filip	Hrůza	Ing.	Ph.D.	40	vysokoškolský učitel, místostarosta MČ Brno-Řečkovice a Mokrá Hora	Brno	7	7	A						M	2024	7
10	70	45	Zdeněk	Škromach	Ing.		67	emeritní senátor, OSVČ	Rohatec	7	7	A						M	2024	7
10	70	46	Jiří	Daniel	Bc.		58	sociální pracovník, zastupitel obce Olomučany	Olomučany	7	7	A						M	2024	7
10	70	47	Pavel	Blažík	Mgr.		42	právník, starosta MČ Brno-Černovice v letech 2014-2018	Brno	7	7	A						M	2024	7
10	70	48	Hana	Součková			50	projektantka, zastupitelka obce Moravský Písek	Moravský Písek	7	7	A						F	2024	7
10	70	49	Pavel	Boleslav	Ing.		40	obchodní manažer	Brno	7	7	A						M	2024	7
10	70	50	Naděžda	Jurčová		DiS.	78	zdravotní sestra, zastupitelka MČ Brno-Líšeň	Brno	7	7	A						F	2024	7
10	70	51	Petr	Týzner			45	zaměstnanec technických služeb obce, zastupitel obce Moravský Písek	Moravský Písek	7	7	A						M	2024	7
10	70	52	Jiří	Novotný	Mgr. et Mgr.		43	právník	Brno	7	7	A						M	2024	7
10	70	53	Pavel	Surý	Ing.	MBA	66	odborný poradce	Brno	7	7	A						M	2024	7
10	70	54	Rudolf	Vašek			67	operátor městské policie	Břeclav	7	7	A						M	2024	7
10	70	55	Jáchym	Frank	Mgr. Ing.		59	ekonom, právník	Brno	7	7	A						M	2024	7
10	70	56	František	Střecha			56	pedagog	Znojmo	7	7	A						M	2024	7
10	70	57	Ivo	Ševeček	Ing.	MBA	43	OSVČ, zastupitel MČ Brno-Slatina	Brno	7	7	A						M	2024	7
10	70	58	Bohuslav	Štol	Ing.		65	vodohospodář	Brno	7	7	A						M	2024	7
10	70	59	Radmila	Preslová			53	vedoucí vychovatelka ve školní družině, radní MČ Brno-Černovice	Brno	7	7	A						F	2024	7
10	70	60	Aleš	Jakubec	Bc.		59	OSVČ	Brno	7	7	A						M	2024	7
10	70	61	Jana	Trávníčková			56	logistik-administrátor	Brno	7	7	A						F	2024	7
10	70	62	Martin	Filipčík			50	obchodní manažer	Brno	7	7	A						M	2024	7
10	70	63	Martin	Stanoev	Mgr.	Ph.D.	46	sociolog, sociální pracovník	Brno	7	7	A						M	2024	7
10	70	64	Monika	Fišerová			43	ekonomka, rozpočtářka	Brno	7	7	A						F	2024	7
10	70	65	Vlastislav	Kolečkář	Ing.		65	projektant, zastupitel MČ Brno-Líšeň	Brno	7	7	A						M	2024	7
10	70	66	Monika	Kolaříková			33	dispečerka bezpečnostní služby	Brno	7	7	A						F	2024	7
10	70	67	Aleš	Vnuk			41	specialista logistiky	Brno	7	7	A						M	2024	7
10	70	68	Stanislav	Zahradník			51	mistr-elektro	Brno	7	7	A						M	2024	7
10	70	69	Marcel	Kodad			49	správce IS	Brno	7	7	A						M	2024	7
10	70	70	Josef	Košíček	Mgr.		49	účetní	Brno	7	7	A						M	2024	7
10	86	1	Zbyněk	Hromek	Mgr.		57	právník	Lužice	793	793	A						M	2024	793
10	86	2	Štěpán	Prokop	Mgr.		39	masér	Hodonín	793	793	A						M	2024	793
10	86	3	Naděžda	Holešová	Bc.		50	zástupce vrchní sestry	Lužice	793	793	A						F	2024	793
10	86	4	Lukáš	Dora			44	OSVČ - lesnictví	Lednice	793	793	A						M	2024	793
10	86	5	David	Bárta			28	operátor výroby	Prostřední Poříčí	99	793	A						M	2024	793
10	86	6	Leona	Skalková			28	dluhová poradkyně	Vyškov	99	793	A						F	2024	793
10	86	7	Lucie	Červená Turzíková	Mgr.		36	vychovatelka	Dolní Bojanovice	99	793	A						F	2024	793
10	86	8	Jiří	Jaitner			62	zaměstnanec bezpečnostní agentury	Brno	99	793	A						M	2024	793
10	86	9	Tomáš	Červený			39	mechanik GP zařízení	Dolní Bojanovice	99	793	A						M	2024	793
10	86	10	Jaroslav	Šuldes			43	technický pracovník pro výuku Mendelovy univerzity	Lednice	99	793	A						M	2024	793
10	86	11	Miroslav	Hnilica	Ing.		54	referent stavebního úřadu	Hodonín	99	793	A						M	2024	793
10	86	12	Martina	Doxanská			40	referentka správy majetku	Hodonín	99	793	A						F	2024	793
10	86	13	Jiří	Novotný			40	stavební pracovník	Lužice	99	793	A						M	2024	793
10	86	14	Jana	Doležalová			60	odborný pracovník	Brno	99	793	A						F	2024	793
10	90	1	Jan	Grolich	Mgr.		40	hejtman Jihomoravského kraje	Velatice	1	1	A						M	2024	1327
10	90	2	Jiří	Crha	Ing.		64	starosta města Blanska, náměstek hejtmana Jihomoravského kraje	Blansko	53	53	A						M	2024	1327
10	90	3	Marek	Sovka	Mgr.		30	starosta obce	Branišovice	721	721	A						M	2024	1327
10	90	4	David	Grund	Ing.		36	starosta MČ Brno-jih, zastupitel města Brna	Brno	53	53	A						M	2024	1327
10	90	5	Jan	Zámečník	Ing.		39	náměstek hejtmana Jihomoravského kraje	Brno	1	1	A						M	2024	1327
10	90	6	Karel	Podzimek	Mgr.		43	člen Rady Jihomoravského kraje	Znojmo	53	53	A						M	2024	1327
10	90	7	Jana	Filipovičová	Ing.		53	starostka obce	Hrušky	1	1	A						F	2024	1327
10	90	8	Michal	Doležel	Mgr.		38	historik, krajský zastupitel	Brno	721	721	A						M	2024	1327
10	90	9	Karel	Jurka			51	starosta města Vyškova, člen Rady Jihomoravského kraje	Vyškov	53	53	A						M	2024	1327
10	90	10	Roman	Celý	Ing.		50	místostarosta města	Vyškov	1	1	A						M	2024	1327
10	90	11	Vladimír	Šmerda	Mgr.		64	člen Rady Jihomoravského kraje	Žabčice	53	53	A						M	2024	1327
10	90	12	Vojtěch	Pospíšil	Mgr.		48	starosta obce	Josefov	1	1	A						M	2024	1327
10	90	13	Pavel	Kašník	JUDr.		60	poslanec, právník, krajský zastupitel	Hlohovec	53	53	A						M	2024	1327
10	90	14	František	Hasoň	Ing.		53	obchodní a projektový manažer	Blansko	1	1	A						M	2024	1327
10	90	15	Petr	Novotný	Mgr.		49	starosta města	Letovice	721	721	A						M	2024	1327
10	90	16	Michal	Chládek	Mgr.		28	advokátní koncipient, předseda Mladé ODS	Brno	53	53	A						M	2024	1327
10	90	17	Jiří	Němec	Ing.		53	předseda Výboru pro životní prostředí a kulturu Jihomoravského kraje	Přeskače	1	1	A						M	2024	1327
10	90	18	Rostislav	Koštial			63	senátor, vinohradník, zemědělec, krajský zastupitel	Mikulov	53	53	A						M	2024	1327
10	90	19	Richard	Zemánek	Mgr.		56	předseda Výboru pro výchovu, vzdělávání a zaměstnanost Jihomoravského kraje	Břeclav	1	1	A						M	2024	1327
10	90	20	Jiří	Kasala	Mgr.	MBA	37	krajský zastupitel, předseda Výboru pro národnostní menšiny Jihomoravského kraje	Brno	53	53	A						M	2024	1327
10	90	21	Marie	Jílková	Mgr.		47	poslankyně	Brno	1	1	A						F	2024	1327
10	90	22	Petr	Kolář	JUDr. PhDr.	Ph.D.	50	právník, starosta města	Veselí nad Moravou	99	721	A						M	2024	1327
10	90	23	František	Mikéska			43	starosta obce	Sudoměřice	1	1	A						M	2024	1327
10	90	24	Tomáš	Kříž			40	starosta obce	Čebín	1	1	A						M	2024	1327
10	90	25	Zdeněk	Juránek	Mgr.		43	bankovní poradce	Moravský Krumlov	1	1	A						M	2024	1327
10	90	26	Josef	Dvořáček	Ing. Bc.		59	starosta obce	Mikulčice	53	53	A						M	2024	1327
10	90	27	Terezie	Zatloukalová	Mgr.		44	středoškolská pedagožka	Rousínov	1	1	A						F	2024	1327
10	90	28	Karel	Souček	Ing.		41	1. místostarosta města	Tišnov	53	53	A						M	2024	1327
10	90	29	Jindřich	Kocour			50	dobrovolný hasič, starosta Orla	Kotvrdovice	1	1	A						M	2024	1327
10	90	30	Jaroslav	Dohnálek	Ing.		60	krajský zastupitel	Boskovice	53	53	A						M	2024	1327
10	90	31	Antonín	Vymazal	Ing.		43	starosta obce	Moutnice	1	1	A						M	2024	1327
10	90	32	Dagmar	Seidlová	MUDr.	Ph.D.	59	primář ARO FN Brno, zastupitelka města Brna	Brno	721	721	A						F	2024	1327
10	90	33	Kristýna	Černá			34	zastupitelka města Brna	Brno	53	53	A						F	2024	1327
10	90	34	Tomáš	Klásek	Mgr.		59	starosta obce	Lužice	99	1	A						M	2024	1327
10	90	35	Pavel	Houšť	Bc.		57	starosta obce	Hodonice	53	53	A						M	2024	1327
10	90	36	Michaela	Žejšková	Mgr.	LL.M.	42	právník, zastupitelka města	Boskovice	721	721	A						F	2024	1327
10	90	37	Martin	Černý			41	starosta MČ Brno-Bosonohy	Brno	1	1	A						M	2024	1327
10	90	38	Miloslav	Švábenský			46	jednatel společnosti	Holubice	53	53	A						M	2024	1327
10	90	39	Alena	Vyskotová	Ing.		47	starostka obce	Kravsko	99	1	A						F	2024	1327
10	90	40	Oldřich	Vachala	Ing.		34	vinař, ekonom, krajský zastupitel	Hustopeče	53	53	A						M	2024	1327
10	90	41	Šárka	Kozáková	PharmDr.	MBA	55	vedoucí nemocniční lékárny FN Brno	Brno	721	721	A						F	2024	1327
10	90	42	Šárka	Cechová	JUDr.		43	místostarostka MČ Brno-Útěchov, právnička	Brno	53	53	A						F	2024	1327
10	90	43	Hynek	Charvat	Ing.		44	zemědělský inženýr	Slavkov u Brna	1	1	A						M	2024	1327
10	90	44	Zdeněk	Mahovský	Ing.		58	starosta obce	Přísnotice	53	53	A						M	2024	1327
10	90	45	Michal	Knödl	Ing.		40	jednatel společnosti	Boskovice	1	1	A						M	2024	1327
10	90	46	Jana	Šimečková	Bc.		64	starostka obce	Bukovany	53	53	A						F	2024	1327
10	90	47	Richard	Macků			53	místostarosta města	Strážnice	721	721	A						M	2024	1327
10	90	48	Libor	Hoppe	Mgr.		61	místostarosta obce	Lipůvka	53	53	A						M	2024	1327
10	90	49	Tomáš	Koráb			47	obchodní zástupce	Boleradice	1	1	A						M	2024	1327
10	90	50	Nella	Hegyi			20	studentka	Brno	53	53	A						F	2024	1327
10	90	51	Marie	Kozáková	Ing.		63	starostka města	Újezd u Brna	1	1	A						F	2024	1327
10	90	52	Barbora	Sabáčková	Mgr.		38	pedagog na ZŠ	Znojmo	53	53	A						F	2024	1327
10	90	53	Josef	Leisser			34	obchodní ředitel a vinař	Božice	721	721	A						M	2024	1327
10	90	54	Josef	Uhlík	Ing.		61	místostarosta obce	Ratíškovice	1	1	A						M	2024	1327
10	90	55	Jakub	Ostrý	Mgr.		42	místostarosta MČ Brno-Černovice, logoped, manažer	Brno	53	53	A						M	2024	1327
10	90	56	Štěpán	Juránek	Bc.		34	místostarosta MČ Brno-Židenice	Brno	1	1	A						M	2024	1327
10	90	57	Hynek	Julínek	Bc.		50	jednatel společnosti	Brno	53	53	A						M	2024	1327
10	90	58	Stanislav	Polák	Mgr.	MBA	58	ředitel ZŠ a radní města	Pohořelice	721	721	A						M	2024	1327
10	90	59	Alice	Franková	Ing.		46	místostarostka obce	Račice-Pístovice	99	1	A						F	2024	1327
10	90	60	Jan	Hroudný	Mgr.		25	advokátní koncipient, zastupitel města	Modřice	53	53	A						M	2024	1327
10	90	61	Miroslav	Prchal	Mgr.		44	ředitel charitativní organizace	Němčičky	1	1	A						M	2024	1327
10	90	62	Matěj	Horák			23	student financí	Brno	53	53	A						M	2024	1327
10	90	63	Petr	Vašina			47	starosta obce	Tasovice	1	1	A						M	2024	1327
10	90	64	Ondřej	Brunclík			43	výčepní	Luleč	721	721	A						M	2024	1327
10	90	65	Katrin	Kaštylová	Bc.		34	ředitelka marketingu	Lipůvka	53	53	A						F	2024	1327
10	90	66	František	Ostrý	Mgr.	Ph.D.	37	vysokoškolský pedagog	Rozseč nad Kunštátem	1	1	A						M	2024	1327
10	90	67	Zdeněk	Rybář			54	OSVČ	Hustopeče	53	53	A						M	2024	1327
10	90	68	Eva	Bezděková	MUDr.		62	praktická lékařka, radní města	Veselí nad Moravou	721	721	A						F	2024	1327
10	90	69	Eva	Kostihová	Mgr.		55	pedagožka	Kyjov	53	53	A						F	2024	1327
10	90	70	Jan	Šenkýř	Mgr.	Ph.D.	37	starosta obce	Blučina	1	1	A						M	2024	1327
11	10	1	Radim	Fiala	Ing.		55	poslanec, krajský zastupitel	Prostějov	1114	1114	A						M	2024	1647
11	10	2	Pavel	Jelínek	Ing.	PhD.	61	IT specialista, krajský zastupitel, zastupitel města Olomouce	Olomouc	1114	1114	A						M	2024	1647
11	10	3	Martin	Jirotka	Ing.		57	manažer v sociálních a zdravotních službách, krajský zastupitel, zastupitel města Olomouce	Olomouc	1114	1114	A						M	2024	1647
11	10	4	Dan	Chromec			53	řidič, krajský zastupitel, zastupitel města Přerov	Přerov	1114	1114	A						M	2024	1647
11	10	5	Martin	Malášek		MSc.	29	pracovník v sociálních službách, zastupitel města Hranice	Hranice	1114	1114	A						M	2024	1647
11	10	6	Vojtěch	Kaprál	Ing.		55	strojní inženýr, manažer logistiky	Seloutky	1227	1227	A						M	2024	1647
11	10	7	Martin	Křupka			49	živnostník, zastupitel města Prostějov, člen komise pro cestovní ruch v Olomouckém kraji a v Prostějově	Prostějov	1114	1114	A						M	2024	1647
11	10	8	Martin	Soural	PaedDr.	MBA, LL.M.	55	pedagog, zastupitel města Šumperk	Šumperk	1114	1114	A						M	2024	1647
11	10	9	Pavel	Danilko			47	živnostník	Stará Červená Voda	1114	1114	A						M	2024	1647
11	10	10	Denisa	Fidlerová			29	finanční specialista, ředitelka společnosti a manažerka, zastupitelka města Šternberk	Šternberk	1114	1114	A						F	2024	1647
11	10	11	Michal	Vavrda	Mgr.		35	živnostník	Šternberk	1265	1265	A						M	2024	1647
11	10	12	Eva	Golianová			66	ekonomka, zastupitelka města Olomouc	Olomouc	1227	1227	A						F	2024	1647
11	10	13	Jaroslava	Valoušková	Mgr.		68	advokátka, zastupitelka města Šumperk	Šumperk	1114	1114	A						F	2024	1647
11	10	14	Šimon	Zatloukal	Ing.		28	disponent v automobilovém průmyslu	Přerov	1265	1265	A						M	2024	1647
11	10	15	Tomáš	Hudos			20	student Aplikované matematiky na PřF UPOL	Dolní Studénky	714	714	A						M	2024	1647
11	10	16	Vítězslav	Juřík			72	živnostník	Žulová	1114	1114	A						M	2024	1647
11	10	17	Jaromír	Šindler	Ing.		60	velitel hasičů	Přerov	1265	1265	A						M	2024	1647
11	10	18	Miroslav	Frank			44	optik	Přerov	1114	1114	A						M	2024	1647
11	10	19	Pavel	Dopita	Ing.	LL.M., MBA	60	živnostník, IT specialista, pedagog, zastupitel města Prostějov	Prostějov	1114	1114	A						M	2024	1647
11	10	20	Petr	Valenta	Mgr.		48	oblastní manažer	Olomouc	714	714	A						M	2024	1647
11	10	21	Lukáš	John	Mgr.	DiS.	35	záchranář	Šternberk	1265	1265	A						M	2024	1647
11	10	22	Iveta	Švancarová			57	účetní a finanční poradce	Olomouc	1114	1114	A						F	2024	1647
11	10	23	Lenka	Rabelová			51	živnostník, zastupitelka města Hranice	Hranice	1114	1114	A						F	2024	1647
11	10	24	Jaroslav	Nýdecký	Mgr.		60	pedagog	Štíty	1114	1114	A						M	2024	1647
11	10	25	Michal	Valenta			53	obchodní manažer	Šumperk	714	714	A						M	2024	1647
11	10	26	Vlastimil	Jabůrek			41	řidič	Lipová-lázně	1114	1114	A						M	2024	1647
